thread_num,logger_num,buffer_num,buffer_size,clocks_per_us,epoch_time,extime,max_ope,rmw,rratio,tuple_num,ycsb,zipf_skew,throughput[tps],abort_rate,durabule_latency,log_throughput[B/s],write_latency_rate,write_count,buffer_count,byte_count,txn_latency,log_queue_latency,write_latency,notify_latency,backpressure_latency,wait_depoch_latency,mean_depoch_diff,sdev_depoch_diff,max_depoch_diff,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses
72,24,4,512,2095,40,8,10,0,0,1000000,1,0,43019080,0.0024,71.7697,6.54275e+09,0.990486,13890,113168,55065983536,0.0010,16.1742,1.6323,53.9622,0.3216,,1.8396,0.384619,3,,,
72,24,4,512,2095,40,8,10,0,0,1000000,1,0,43459742,0.0025,71.0590,6.60982e+09,0.992557,13868,114320,55630050688,0.0011,15.9755,1.6372,53.4454,0.3007,,1.85679,0.372254,3,,,
72,24,4,512,2095,40,8,10,0,0,1000000,1,0,43438861,0.0032,70.5374,6.62067e+09,0.992787,13767,114359,55603321552,0.0011,15.9652,1.6419,52.9292,0.3002,,1.86068,0.38181,4,,,
72,24,4,512,2095,40,8,10,0,0,1000000,1,0,43420334,0.0024,70.1551,6.61834e+09,0.992742,13769,114300,55579608768,0.0010,15.9961,1.6433,52.5146,0.3082,,1.84756,0.383702,3,,,
104,24,4,512,2095,40,8,10,0,0,1000000,1,0,43060522,0.0034,93.3637,6.54298e+09,0.990027,8978,118434,55119115536,0.0012,23.8688,1.6152,67.8785,0.8290,,2.22054,0.478493,3,,,
104,24,4,512,2095,40,8,10,0,0,1000000,1,0,42965043,0.0034,93.6060,6.53346e+09,0.991072,8974,118272,54996902560,0.0012,23.8893,1.6175,68.0980,0.8320,,2.23836,0.481365,3,,,
104,24,4,512,2095,40,8,10,0,0,1000000,1,0,42585270,0.0040,94.5383,6.48182e+09,0.990533,8867,117310,54510778816,0.0012,24.1228,1.6100,68.8043,0.8556,,2.22759,0.48491,4,,,
104,24,4,512,2095,40,8,10,0,0,1000000,1,0,42789421,0.0035,93.8799,6.516e+09,0.989315,8962,117781,54772097168,0.0012,24.0466,1.6278,68.2044,0.8428,,2.21379,0.473417,3,,,
104,24,4,512,2095,40,8,10,0,0,1000000,1,0,42998405,0.0034,93.3062,6.54879e+09,0.991698,8980,118404,55039604304,0.0012,23.8678,1.6151,67.8220,0.8349,,2.2284,0.485513,3,,,
136,24,4,512,2095,40,8,10,0,0,1000000,1,0,41732185,0.0035,128.1519,6.32408e+09,0.984235,6257,118961,53418858352,0.0014,32.9089,1.5413,93.7003,1.4283,,2.77433,0.567017,4,,,
136,24,4,512,2095,40,8,10,0,0,1000000,1,0,41542361,0.0035,129.6921,6.29356e+09,0.985384,6196,118242,53175877632,0.0014,33.1501,1.5316,95.0090,1.4485,,2.79245,0.558027,4,,,
136,24,4,512,2095,40,8,10,0,0,1000000,1,0,41496684,0.0035,130.1437,6.29733e+09,0.983761,6205,117996,53117404240,0.0014,33.2669,1.5367,95.3388,1.4476,,2.78356,0.549357,4,,,
136,24,4,512,2095,40,8,10,0,0,1000000,1,0,41876981,0.0035,128.0186,6.3578e+09,0.985217,6262,119236,53604203280,0.0014,32.7737,1.5443,93.6992,1.4176,,2.78537,0.566253,4,,,
136,24,4,512,2095,40,8,10,0,0,1000000,1,0,42021164,0.0035,128.3761,6.38781e+09,0.984664,6281,119621,53788760864,0.0014,32.6796,1.5336,94.1615,1.4064,,2.80943,0.567552,4,,,
168,24,4,512,2095,40,8,10,0,0,1000000,1,0,40288051,0.0035,151.5959,6.11011e+09,0.979505,4819,119300,51570380496,0.0015,42.0570,1.5369,108.0004,2.2274,,2.91534,0.571107,5,,,
168,24,4,512,2095,40,8,10,0,0,1000000,1,0,40877425,0.0036,148.2767,6.21275e+09,0.975568,4913,120863,52324803664,0.0015,41.4807,1.5378,105.2567,2.1730,,2.90372,0.571703,4,,,
168,24,4,512,2095,40,8,10,0,0,1000000,1,0,40930165,0.0036,147.0706,6.21935e+09,0.979743,4919,121002,52392313568,0.0015,41.4990,1.5366,104.0335,2.1696,,2.88697,0.544699,4,,,
168,24,4,512,2095,40,8,10,0,0,1000000,1,0,40710904,0.0035,148.5706,6.1649e+09,0.979532,4907,120825,52111658768,0.0015,41.5417,1.5301,105.4973,2.1940,,2.88384,0.574245,4,,,
168,24,4,512,2095,40,8,10,0,0,1000000,1,0,,0.0035,,,,,,,,,,,,,,,,,,
168,24,4,512,2095,40,8,10,0,0,1000000,1,0,,0.0035,,,,,,,,,,,,,,,,,,
168,24,4,512,2095,40,8,10,0,0,1000000,1,0,41396879,0.0036,145.8651,6.2914e+09,0.981353,4972,122260,52989721136,0.0015,40.9473,1.5316,103.3847,2.1302,,2.90245,0.579557,4,,,
200,24,4,512,2095,40,8,10,0,0,1000000,1,0,40446691,0.0037,174.9278,6.11779e+09,0.977293,4198,124761,51773527216,0.0015,48.8827,1.5283,124.5153,2.9462,,3.12434,0.69119,4,,,
200,24,4,512,2095,40,8,10,0,0,1000000,1,0,,0.0037,,,,,,,,,,,,,,,,,,
200,24,4,512,2095,40,8,10,0,0,1000000,1,0,40651939,0.0037,174.0833,6.14965e+09,0.974583,4243,125207,52036250096,0.0015,48.7498,1.5250,123.8070,2.9275,,3.11619,0.716499,4,,,
200,24,4,512,2095,40,8,10,0,0,1000000,1,0,,0.0037,,,,,,,,,,,,,,,,,,
200,24,4,512,2095,40,8,10,0,0,1000000,1,0,40937849,0.0043,172.3656,6.1967e+09,0.978506,4286,126799,52402241184,0.0015,47.8628,1.5350,122.9663,2.8758,,3.17895,0.697343,5,,,
200,24,4,512,2095,40,8,10,0,0,1000000,1,0,40848794,0.0037,172.3375,6.17071e+09,0.974256,4275,126459,52288245120,0.0015,48.0728,1.5326,122.7305,2.8907,,3.15251,0.686551,5,,,
200,24,4,512,2095,40,8,10,0,0,1000000,1,0,39842771,0.0037,181.4511,6.04148e+09,0.976948,4160,122627,51000476704,0.0015,50.4146,1.5346,129.5004,3.0253,,3.12957,0.749956,5,,,
